id,text,n_crop,n_disease,n_medicine
1805-2,上部/f 茎/n 叶/ng 先/d 萎蔫/vi ，是/vshi 青枯病/n_disease 危害/vn 。建议选用/n_new 内/f 吸/v 性/ng 杀菌剂/n_medicine 噻唑锌/n_medicine 、乙蒜素/n_medicine 、氯溴异氰尿酸/n_medicine 等/udeng 喷施防治/n_new 。,[],['青枯病'],"['杀菌剂', '噻唑锌', '乙蒜素', '氯溴异氰尿酸']"
1805-3,考虑温度不适/n_new 或/c 根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/n 酸/a   +/m   枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
1806-1,炭疽病/n_disease 危害/vn ，建议选用/n_new 苯醚甲环唑/n_medicine 、溴菌腈/n_medicine 、咪鲜胺/n_medicine 、啶氧菌酯/n_medicine 等/udeng 喷施防治/n_new 。,[],['炭疽病'],"['苯醚甲环唑', '溴菌腈', '咪鲜胺', '啶氧菌酯']"
1806-2,注意/v 防治/vn 炭疽病/n_disease ，用/p 苯醚甲环唑/n_medicine ，吡唑醚菌酯/n_medicine ，咪鲜胺/n_medicine 等/udeng 防治/vn 。,[],['炭疽病'],"['苯醚甲环唑', '吡唑醚菌酯', '咪鲜胺']"
1806-3,炭疽病/n_disease 危害/vn ，建议选用/n_new 苯醚甲环唑/n_medicine 、溴菌腈/n_medicine 、咪鲜胺/n_medicine 、啶氧菌酯/n_medicine 等/udeng 喷施防治/n_new 。,[],['炭疽病'],"['苯醚甲环唑', '溴菌腈', '咪鲜胺', '啶氧菌酯']"
1807-1,茶黄螨/n_disease 防治/v 可/v 用/p 四螨嗪/n_medicine ，阿维哒螨灵/n_medicine ，螺螨酯/n_medicine ，决/vg 螨/n 特/ag ，联苯肼酯/n_medicine 乙螨唑/n_medicine 防治/vn ,[],['茶黄螨'],"['四螨嗪', '阿维哒螨灵', '螺螨酯', '联苯肼酯', '乙螨唑']"
1807-2,不/d 是/vshi 茶黄螨/n_disease ，是/vshi 蚜虫/n_disease 和/cc 蓟马/n_disease 为害/v ，用/p 乙/m 基多杀/n_new 霉素/n_new ，噻虫嗪/n_medicine 喷雾/n_new 防治/vn 。,[],"['茶黄螨', '蚜虫', '蓟马']",['噻虫嗪']
1807-3,茶黄螨/n_disease 防治/v 可/v 用/p 四螨嗪/n_medicine ，阿维哒螨灵/n_medicine ，螺螨酯/n_medicine ，决/vg 螨/n 特/ag ，联苯肼酯/n_medicine 乙螨唑/n_medicine 防治/vn ,[],['茶黄螨'],"['四螨嗪', '阿维哒螨灵', '螺螨酯', '联苯肼酯', '乙螨唑']"
1808-1,湿度/n 太/d 大/a 欧/b 根/n ，注意/v 通风/vi 用/p 恶霉灵/n_medicine 生根剂/n_medicine 枯草芽孢杆菌/n_disease 灌根/n_new ,[],['枯草芽孢杆菌'],"['恶霉灵', '生根剂']"
1808-2,考虑温度不适/n_new 或/c 根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/n 酸/a   +/m   枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
1808-3,湿度/n 太/d 大/a 欧/b 根/n ，注意/v 通风/vi 用/p 恶霉灵/n_medicine 生根剂/n_medicine 枯草芽孢杆菌/n_disease 灌根/n_new ,[],['枯草芽孢杆菌'],"['恶霉灵', '生根剂']"
1809-1,根腐病/n_disease 用/v 甲霜恶霉灵/n_medicine 枯草芽孢杆菌/n_disease 灌根/n_new ,[],"['根腐病', '枯草芽孢杆菌']",['甲霜恶霉灵']
1809-2,根腐病/n_disease   -  属于土/n_new 传播/vn 疾病/n ，由/p 土壤/n 中/f 残留/v 病菌/n 传染/v 导致/v 建议/n 用/v   25%/m   甲霜/nr2 ·霜霉威/n_medicine   125/m -187/m   克/q   /  亩/q 喷雾/n_new 50%/m   王铜/n_medicine ·甲霜灵/n_medicine   100/m -125/m   克/q   /  亩/q 喷雾/n_new 56%/m   甲/Mg 硫/n ·恶霉灵/n_medicine   600/m -800/m   倍/q 液/ng 灌根/n_new 10/m   亿/m 个/q   /  克/q 枯草芽孢杆菌/n_disease   150/m -200/m   克/q   /  亩/q 喷雾/n_new 20%/m   二/m 氯/n 异/ag 氰脲酸钠/n_medicine   300/m -400/m   倍/q 液/ng 灌根/n_new 30%/m   精甲/nr2 ·恶霉灵/n_medicine   15/m -18/m   毫升/q   /  亩/q 喷雾/n_new 3%/m   甲霜/nr2 ·恶霉灵/n_medicine   500/m -700/m   倍/q 液/ng 灌根/n_new 可以/n_new 用/p 以上/f 药剂/n   +/m   生根剂/n_medicine 喷淋/n_new 茎杆/n_new 灌根/n_new 防治/vn ,[],"['根腐病', '枯草芽孢杆菌']","['霜霉威', '王铜', '甲霜灵', '恶霉灵', '氰脲酸钠', '恶霉灵', '恶霉灵', '生根剂']"
1809-3,根腐病/n_disease   -  属于土/n_new 传播/vn 疾病/n ，由/p 土壤/n 中/f 残留/v 病菌/n 传染/v 导致/v 建议/n 用/v   25%/m   甲霜/nr2 ·霜霉威/n_medicine   125/m -187/m   克/q   /  亩/q 喷雾/n_new 50%/m   王铜/n_medicine ·甲霜灵/n_medicine   100/m -125/m   克/q   /  亩/q 喷雾/n_new 56%/m   甲/Mg 硫/n ·恶霉灵/n_medicine   600/m -800/m   倍/q 液/ng 灌根/n_new 10/m   亿/m 个/q   /  克/q 枯草芽孢杆菌/n_disease   150/m -200/m   克/q   /  亩/q 喷雾/n_new 20%/m   二/m 氯/n 异/ag 氰脲酸钠/n_medicine   300/m -400/m   倍/q 液/ng 灌根/n_new 30%/m   精甲/nr2 ·恶霉灵/n_medicine   15/m -18/m   毫升/q   /  亩/q 喷雾/n_new 3%/m   甲霜/nr2 ·恶霉灵/n_medicine   500/m -700/m   倍/q 液/ng 灌根/n_new 可以/n_new 用/p 以上/f 药剂/n   +/m   生根剂/n_medicine 喷淋/n_new 茎杆/n_new 灌根/n_new 防治/vn ,[],"['根腐病', '枯草芽孢杆菌']","['霜霉威', '王铜', '甲霜灵', '恶霉灵', '氰脲酸钠', '恶霉灵', '恶霉灵', '生根剂']"
1810-1,灰霉病/n_disease 和/cc 脐腐病/n_disease ，用/v 啶酰菌胺/n_medicine 和/cc 螯合钙/n_medicine 喷雾/n_new 防治/vn 。,[],"['灰霉病', '脐腐病']","['啶酰菌胺', '螯合钙']"
1810-2,脐腐病/n_disease 危害/vn ，缺钙/n_disease 造成/v 的/ude1 。建议控制/n_new 氮/n 、钾肥/n_medicine 施用/v 量/n ，以防/v 影响钙/n_new 的/ude1 吸收/vn 与/cc 运转/vi ，喷施/n_new 糖醇钙/n_medicine 或/c 氨基酸/n_medicine 钙/n 等/udeng 防治/vn 。,[],"['脐腐病', '缺钙']","['钾肥', '糖醇钙', '氨基酸']"
1810-3,灰霉病/n_disease 和/cc 脐腐病/n_disease ，用/v 啶酰菌胺/n_medicine 和/cc 螯合钙/n_medicine 喷雾/n_new 防治/vn 。,[],"['灰霉病', '脐腐病']","['啶酰菌胺', '螯合钙']"
1811-1,考虑温度不适/n_new 或/c 土壤环境/n_new 差/a ，根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/n 酸/a   +/m   枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
1811-3,考虑温度不适/n_new 或/c 土壤环境/n_new 差/a ，根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/n 酸/a   +/m   枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
1812-1,考虑温度不适/n_new 或/c 药害/n_new 导致/v 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1812-2,低温冷害/n_disease ，叶面喷施/n_new 碧护/n_medicine 和/cc 天/n 达/v   2116·/m ,[],['低温冷害'],['碧护']
1812-3,考虑温度不适/n_new 或/c 药害/n_new 导致/v 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1813-1,辣椒/n_crop 疫病/n_disease 和/cc 炭疽病/n_disease ，用/p 银法利/nrf 和/cc 苯甲溴菌腈/n_medicine 喷雾/n_new 防治/vn 。,['辣椒'],"['疫病', '炭疽病']",['苯甲溴菌腈']
1813-2,炭疽病/n_disease 危害/vn ，建议选用/n_new 苯醚甲环唑/n_medicine 、溴菌腈/n_medicine 、咪鲜胺/n_medicine 、啶氧菌酯/n_medicine 等/udeng 喷施防治/n_new 。,[],['炭疽病'],"['苯醚甲环唑', '溴菌腈', '咪鲜胺', '啶氧菌酯']"
1813-3,辣椒/n_crop 疫病/n_disease 和/cc 炭疽病/n_disease ，用/p 银法利/nrf 和/cc 苯甲溴菌腈/n_medicine 喷雾/n_new 防治/vn 。,['辣椒'],"['疫病', '炭疽病']",['苯甲溴菌腈']
1814-1,考虑温度不适/n_new 或/c 药害/n_new 导致/v 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1814-2,温度/n_new 不适/a 或/c 药害/n_new ，可/v 叶面喷施/n_new 碧护/n_medicine ，磷酸二氢钾/n_medicine 缓解/n_new ,[],[],"['碧护', '磷酸二氢钾']"
1814-3,考虑温度不适/n_new 或/c 药害/n_new 导致/v 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1815-1,使用/v 磷酸二氢钾/n_medicine 加芸/nr2 苔/ng 素/ag 喷雾/n_new 调理/v 。,[],[],['磷酸二氢钾']
1815-2,缺/v 磷钾肥/n_medicine ，根系/n 弱/a ，冲施/n_new 水溶肥/n_medicine 腐/vg 殖/n 酸/a 恶霉灵/n_medicine 生根剂/n_medicine 灌根/n_new ，喷/v 施芸/nr 苔/ng 素/ag 氨基酸二轻钾肥/n_medicine 促进/v 缓解/n_new 生长/v ,[],[],"['磷钾肥', '水溶肥', '恶霉灵', '生根剂', '氨基酸二轻钾肥']"
1815-3,缺/v 磷钾肥/n_medicine ，根系/n 弱/a ，冲施/n_new 水溶肥/n_medicine 腐/vg 殖/n 酸/a 恶霉灵/n_medicine 生根剂/n_medicine 灌根/n_new ，喷/v 施芸/nr 苔/ng 素/ag 氨基酸二轻钾肥/n_medicine 促进/v 缓解/n_new 生长/v ,[],[],"['磷钾肥', '水溶肥', '恶霉灵', '生根剂', '氨基酸二轻钾肥']"
1816-2,你好/n_new ，注意/v 疫病/n_disease ，防治/v 可用/v 烯酰吗啉/n_medicine ，氟吗啉/n_medicine ，霜霉威盐酸盐/n_medicine ，霜脲锰锌/n_medicine ，甲/Mg 霜/n 锰锌/n_medicine ，增威/nr2 赢/v 绿/an ，银法利/nrf ，氰霜唑/n_medicine 防治/vn ,[],['疫病'],"['烯酰吗啉', '氟吗啉', '霜霉威盐酸盐', '霜脲锰锌', '锰锌', '氰霜唑']"
1817-1,炭疽病/n_disease 危害/vn ，建议选用/n_new 苯醚甲环唑/n_medicine 、溴菌腈/n_medicine 、咪鲜胺/n_medicine 、啶氧菌酯/n_medicine 等/udeng 喷施防治/n_new 。,[],['炭疽病'],"['苯醚甲环唑', '溴菌腈', '咪鲜胺', '啶氧菌酯']"
1817-2,叶斑病/n_disease 用/p 苯醚甲环唑/n_medicine 防治/vn ,[],['叶斑病'],['苯醚甲环唑']
1817-3,炭疽病/n_disease 危害/vn ，建议选用/n_new 苯醚甲环唑/n_medicine 、溴菌腈/n_medicine 、咪鲜胺/n_medicine 、啶氧菌酯/n_medicine 等/udeng 喷施防治/n_new 。,[],['炭疽病'],"['苯醚甲环唑', '溴菌腈', '咪鲜胺', '啶氧菌酯']"
1818-1,药害/n_new ，喷/v 施芸/nr 苔/ng 素/ag 加/v 磷酸二氢钾/n_medicine 缓解/n_new 。,[],[],['磷酸二氢钾']
1818-2,叶斑病/n_disease 用/p 苯醚甲环唑/n_medicine 吡唑醚菌酯/n_medicine 咪鲜胺/n_medicine 氟硅唑/n_medicine 戊唑醇/n_medicine ,[],['叶斑病'],"['苯醚甲环唑', '吡唑醚菌酯', '咪鲜胺', '氟硅唑', '戊唑醇']"
1818-3,叶斑病/n_disease 用/p 苯醚甲环唑/n_medicine 吡唑醚菌酯/n_medicine 咪鲜胺/n_medicine 氟硅唑/n_medicine 戊唑醇/n_medicine ,[],['叶斑病'],"['苯醚甲环唑', '吡唑醚菌酯', '咪鲜胺', '氟硅唑', '戊唑醇']"
1819-1,考虑温度不适/n_new 或/c 根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/n 酸/a   +/m   枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
1819-2,根系/n 生长/v 不良/a 吸收/v 不好/ad 导致/v ，用/v 腐/vg 殖/n 酸/a 或/c 枯/vi 草芽/n 苞/ng 杆菌/n 罐根/n_new 养根/n_new 促进根系生长/n_new ，叶面/n 用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 防治/vn ,[],[],"['碧护', '磷酸二氢钾']"
1819-3,考虑温度不适/n_new 或/c 根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/n 酸/a   +/m   枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
1820-2,土壤/n 做/v 好/a 消毒/vn 杀菌/vi ，头/m 遍/qv 定植/vn 水/n 要/v 浇透/n_new ，移栽/v 时/ng 用/p 枯草芽孢杆菌/n_disease 蘸根/n_new 提高/v 成活率/n ，后期/t 根据/p 土壤墒情/n_new 浇水/vi ,[],['枯草芽孢杆菌'],[]
1820-3,土壤/n 做/v 好/a 消毒/vn 杀菌/vi ，头/m 遍/qv 定植/vn 水/n 要/v 浇透/n_new ，移栽/v 时/ng 用/p 枯草芽孢杆菌/n_disease 蘸根/n_new 提高/v 成活率/n ，后期/t 根据/p 土壤墒情/n_new 浇水/vi ,[],['枯草芽孢杆菌'],[]
1821-1,疫病危害/n_disease 使用/v 银法利/nrf 或/c 克露/n_medicine 或/c 增威/nr 赢/v 绿/a 防治/vn ,[],['疫病危害'],['克露']
1821-2,疫病危害/n_disease ，建议选用/n_new   68·75%/m   霜霉威/n_medicine 盐/n ·氟/n 吡/n 菌胺/n_medicine 悬浮液/n_new 剂/ng   1800/m   倍/q 液/ng 、50%/m   烯酰吗啉/n_medicine 可/v 湿性粉剂/n_medicine   1000/m   倍/q 液/ng 等/udeng 喷施防治/n_new 。,[],['疫病危害'],"['霜霉威', '菌胺', '烯酰吗啉', '湿性粉剂']"
1821-3,疫病危害/n_disease 使用/v 银法利/nrf 或/c 克露/n_medicine 或/c 增威/nr 赢/v 绿/a 防治/vn ,[],['疫病危害'],['克露']
1822-1,肥害/n_disease ，建议/v 浇水/vi 并/cc 冲施/n_new 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine ，促根壮苗/n_new 。,[],['肥害'],['微生物菌剂']
1822-2,考虑温度不适/n_new 或/c 根系发育不良导致/n_disease 建议/n 随/p 水/n 冲施/n_new 腐/vg 殖/n 酸/a   +/m   枯草芽孢杆菌/n_disease ，促进根系生长发育/n_new ，叶面喷施/n_new 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 调节/n_new 生长/vn ,[],"['根系发育不良导致', '枯草芽孢杆菌']","['碧护', '磷酸二氢钾']"
1822-3,肥害/n_disease ，建议/v 浇水/vi 并/cc 冲施/n_new 益/dg 沛/ag 蔬/ng 复合/n_new 微生物菌剂/n_medicine ，促根壮苗/n_new 。,[],['肥害'],['微生物菌剂']
1823-1,只有/c 叶背/n_new 有/vyou 白色/n 粉状/n 霉/vi ，是/vshi 霜霉病/n_disease 危害/vn 。建议选用/n_new   68·75%/m   霜霉威/n_medicine 盐/n ·氟/n 吡/n 菌胺/n_medicine 悬浮液/n_new 剂/ng   800/m   倍/q 液/ng 、50%/m   烯酰吗啉/n_medicine 可/v 湿性粉剂/n_medicine   1000/m   倍/q 液/ng 等/udeng 喷施防治/n_new 。,[],['霜霉病'],"['霜霉威', '菌胺', '烯酰吗啉', '湿性粉剂']"
1823-2,是/vshi 霜霉病/n_disease ，用/v 烯酰吗啉/n_medicine ，腈/n 菌/n 锰锌/n_medicine ，霉/vi 多/m 克/q ，抑/vg 快/a 净/a ，吡唑醚菌酯/n_medicine ，氟/n 吗/y 锰锌/n_medicine ，烯酰/n_medicine 锰锌/n_medicine ，氰霜唑/n_medicine 喷雾/n_new 防治/vn 。,[],['霜霉病'],"['烯酰吗啉', '锰锌', '吡唑醚菌酯', '锰锌', '烯酰', '锰锌', '氰霜唑']"
1823-3,只有/c 叶背/n_new 有/vyou 白色/n 粉状/n 霉/vi ，是/vshi 霜霉病/n_disease 危害/vn 。建议选用/n_new   68·75%/m   霜霉威/n_medicine 盐/n ·氟/n 吡/n 菌胺/n_medicine 悬浮液/n_new 剂/ng   800/m   倍/q 液/ng 、50%/m   烯酰吗啉/n_medicine 可/v 湿性粉剂/n_medicine   1000/m   倍/q 液/ng 等/udeng 喷施防治/n_new 。,[],['霜霉病'],"['霜霉威', '菌胺', '烯酰吗啉', '湿性粉剂']"
1824-1,图片显示/n_new 是/vshi 施肥/vi 不当造成/n_new 土壤盐渍化/n_disease ，危害/v 根系/n 发育/vi 造成/v 生长/v 缓慢/a 。建议/n 冲施/n_new 益/dg 沛/ag 蔬/ng ，改良土壤/n_new 、保护/vn 根系/n 、促根壮苗/n_new 。,[],['土壤盐渍化'],[]
1825-1,温度/n_new 不适/a 或/c 药害/n_new 或/c 缺硼/n_disease 钙元素/n_medicine 导致/v ，叶面/n 用/v 碧护/n_medicine   +/m   速乐硼/n_medicine   +/m   鳌合钙/n_medicine 喷施/n_new 调节/n_new ,[],['缺硼'],"['钙元素', '碧护', '速乐硼', '鳌合钙']"
1825-2,你好/n_new ，检查/n_new 螨虫/n_disease 危害/vn ，防治/v 可/v 用/p 四螨嗪/n_medicine ，阿维哒螨灵/n_medicine ，螺螨酯/n_medicine ，决/vg 螨/n 特/ag ，联苯肼酯/n_medicine 乙螨唑/n_medicine 防治/vn 。,[],['螨虫'],"['四螨嗪', '阿维哒螨灵', '螺螨酯', '联苯肼酯', '乙螨唑']"
1826-1,脐腐病/n_disease ，缺钙/n_disease 导致/v 的/ude1 ，叶面喷施/n_new 氨基酸/n_medicine 钙/n 或/c 螯合钙/n_medicine 。,[],"['脐腐病', '缺钙']","['氨基酸', '螯合钙']"
1826-2,脐腐病/n_disease 症状/n ，平衡/a 肥水/n 供应/vn ，花/v 前/f 硼/n 花/n 后/f 钙/n 喷雾/n_new 调理/v 。,[],['脐腐病'],[]
1827-1,高/a 氮/n 缺硼/n_disease ，缺钙/n_disease 引起/v 严重/ad 缺硼/n_disease 造成/v 的/ude1 。建议/n 注意/v 均匀/ad 浇水/vi ，防止/v 干旱/a 诱/vg 发生/v 理性/n 缺硼/n_disease ，选用/v 糖/n 醇/ag 硼/n 、速乐硼/n_medicine 等/udeng 喷施/n_new 缓解/n_new 。同时/c 注意/v 平衡/a 用/p 肥/n ，控氮/n_new ，提前/vd 补充/v 速乐硼/n_medicine ，糖醇钙/n_medicine 喷雾/n_new 。,[],"['缺硼', '缺钙', '缺硼', '缺硼']","['速乐硼', '速乐硼', '糖醇钙']"
1827-2,生理性/n_new 缺硼/n_disease 钙/n 导致/v ，可/v 叶面喷施/n_new 速乐硼/n_medicine ，螯合钙/n_medicine ，磷酸二氢钾/n_medicine 调理/v ,[],['缺硼'],"['速乐硼', '螯合钙', '磷酸二氢钾']"
1828-1,喷药/v 不当/a ，喷/v 施芸/nr 苔/ng 素/ag 氨基酸/n_medicine 二/m 氢/n 钾/n 缓解/n_new ,[],[],['氨基酸']
1828-2,温度/n_new 不适/a 或/c 药害/n_new 导致/v 症状/n 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1829-1,根系不好/n_disease 用/p 生根剂/n_medicine 灌根/n_new ，叶面喷施/n_new 氨基酸/n_medicine 肥/n ,[],['根系不好'],"['生根剂', '氨基酸']"
1829-2,：您好/n_new ，生理性病害/n_disease 可以/n_new 用/p 氨基酸/n_medicine 加/v 多/ad 粘/v 芽孢杆菌/n_disease 灌根/n_new ，叶面/n 可以/n_new 用/v 碧护/n_medicine 或/c 稀土/n_new 或/c 芸苔素内酯/n_medicine 加/v 海藻酸/n_medicine 喷雾/n_new 。,[],"['生理性病害', '芽孢杆菌']","['氨基酸', '碧护', '芸苔素内酯', '海藻酸']"
1830-1,温度/n_new 不适/a 或/c 药害/n_new 导致/v 症状/n 叶面/n 可用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine 或/c 氨基酸叶面肥/n_medicine 调节/n_new ,[],[],"['碧护', '磷酸二氢钾', '氨基酸叶面肥']"
1830-2,温度/n_new 不适/a 或/c 土壤盐渍化/n_disease 严重/a ，根系发育不良/n_disease 及/cc 缺素/n_disease 导致/v 症状/n   建议/n 用/v 腐植酸/n_medicine   +/m   甲霜恶霉灵/n_medicine   +/m   枯草芽孢杆菌/n_disease 灌根/n_new 改良土壤环境/n_new ，起/vf 到/v 养根/n_new 、护/v 根/n 、促进根系生长发育/n_new ，结合叶面/n_new 用/v 碧护/n_medicine   +/m   磷酸二氢钾/n_medicine   +/m   中/f 微量元素/nl 喷施/n_new 缓解/n_new 此/rzs 症状/n ,[],"['土壤盐渍化', '根系发育不良', '缺素', '枯草芽孢杆菌']","['腐植酸', '甲霜恶霉灵', '碧护', '磷酸二氢钾']"
1831-1,使用/v 氨基酸/n_medicine 或/c 海藻酸/n_medicine 叶面肥/n_medicine 加芸/nr2 苔/ng 素/ag 内/f 酯/ng 喷雾/n_new 调理/v ，同时/c 注意/v 防治/vn 蓟马/n_disease 危害/vn 。,[],['蓟马'],"['氨基酸', '海藻酸', '叶面肥']"
1831-2,如果/c 大面积/d 发生/v 考虑/n_new 药害/n_new 导致/v 个别现象考虑/n_new 蓟马/n_disease 危害/v 导致/v 病毒病/n_disease 症状/n 使用/v 碧护/n_medicine   +/m   烯啶吡蚜酮/n_medicine   +/m   磷酸二氢钾/n_medicine   +/m   香菇/n 多糖/n_new 喷施防治/n_new ,[],"['蓟马', '病毒病']","['碧护', '烯啶吡蚜酮', '磷酸二氢钾']"
1832-1,根腐病/n_disease ，可以/n_new 在/p 发病初期/n_disease 用/v （1/m ）多菌灵/n_medicine   +/m   福美双/n_medicine   +/m   乙蒜素/n_medicine   +/m   生根剂/n_medicine （2/m ）恶霉灵/n_medicine   +/m   乙蒜素/n_medicine   +/m   生根剂/n_medicine （3/m ）枯草芽孢杆菌/n_disease   +/m   生根剂/n_medicine （4/m ）精/a 甲/n 咯菌腈/n_medicine   +/m   生根剂/n_medicine 灌根/n_new 淋/v 茎/n 处理/vn ,[],"['根腐病', '发病初期', '枯草芽孢杆菌']","['多菌灵', '福美双', '乙蒜素', '生根剂', '恶霉灵', '乙蒜素', '生根剂', '生根剂', '咯菌腈', '生根剂']"
1832-2,茎基腐病/n_disease ，属于土/n_new 传播/vn 疾病/n ，由/p 土壤/n 中/f 残留/v 病菌/n 传染/v 导致/v 建议/n 用/v   25%/m   甲霜/nr2 ·霜霉威/n_medicine   125/m -/n 187/m   克/q   /  亩/q 喷雾/n_new 50%/m   王铜/n_medicine ·甲霜灵/n_medicine   100/m -/n 125/m   克/q   /  亩/q 喷雾/n_new 56%/m   甲/Mg 硫/n ·恶霉灵/n_medicine   600/m -/n 800/m   倍/q 液/ng 灌根/n_new 10/m   亿/m 个/q   /  克/q 枯草芽孢杆菌/n_disease   150/m -/n 200/m   克/q   /  亩/q 喷雾/n_new 20%/m   二/m 氯/n 异/ag 氰/n 脲/n 酸钠/n_medicine   300/m -/n 400/m   倍/q 液/ng 灌根/n_new 30%/m   精甲/nr2 ·恶霉灵/n_medicine   15/m -/n 18/m   毫升/q   /  亩/q 喷雾/n_new 3%/m   甲霜/nr2 ·恶霉灵/n_medicine   500/m -/n 700/m   倍/q 液/ng 灌根/n_new 可以/n_new 用/p 以上/f 药剂/n   +/m   生根剂/n_medicine 喷淋/n_new 茎杆/n_new 灌根/n_new 防治/vn ,[],"['茎基腐病', '枯草芽孢杆菌']","['霜霉威', '王铜', '甲霜灵', '恶霉灵', '酸钠', '恶霉灵', '恶霉灵', '生根剂']"
